pattern_name,source_file,source_budget,decomp_method,source_pattern_name,ori_idx,target_orientation_deg,start_timing_index,n_trials,steps_str
503009,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,509,9,202.5,60,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch25:dm-1;ch41:dm-1;ch52:dm1;ch93:dm2 | [5]ch36:dm-1;ch47:dm-1;ch66:dm-1;ch71:dm2 | [6]ch41:dm2;ch57:dm-1;ch66:dm-1;ch72:dm-1 | [7]ch13:dm2;ch47:dm2;ch87:dm0;ch93:dm-1 | [8]ch13:dm2;ch47:dm2;ch66:dm-1;ch72:dm-1 | [9]ch11:dm-1;ch13:dm2;ch47:dm2
503013,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,5013,13,292.5,61,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch91:dm-1;ch93:dm2 | [5]ch1:dm0;ch52:dm1;ch91:dm-1;ch93:dm2 | [6]ch47:dm2;ch52:dm-1;ch93:dm0 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm1
503008,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,508,8,180.0,62,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch36:dm-1;ch77:dm2;ch83:dm2;ch93:dm-1 | [4]ch36:dm-1;ch41:dm2;ch87:dm-1;ch93:dm-1 | [5]ch13:dm2;ch47:dm2;ch72:dm-1 | [6]ch11:dm-1;ch13:dm2;ch47:dm2 | [7]ch11:dm-1;ch13:dm2;ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
503001,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,501,1,22.5,63,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch52:dm0;ch66:dm-1;ch79:dm-1;ch93:dm2 | [5]ch41:dm2;ch57:dm-1;ch66:dm-1;ch72:dm-1 | [6]ch13:dm2;ch47:dm2;ch66:dm-1;ch71:dm-1 | [7]ch11:dm-1;ch13:dm2;ch47:dm2 | [8]ch11:dm-1;ch13:dm2;ch47:dm2 | [9]ch3:dm0;ch13:dm0;ch47:dm2;ch72:dm-1
503015,generated_pattern_registration_4budget_600ms_pca.pkl,4,pca,5015,15,337.5,64,1,[0]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [1]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm0;ch79:dm2;ch85:dm-1;ch90:dm-1 | [4]ch19:dm2;ch47:dm1;ch72:dm-1;ch93:dm0 | [5]ch11:dm-1;ch13:dm2;ch47:dm2 | [6]ch47:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
504002,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,502,2,45.0,65,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1;ch93:dm0 | [4]ch93:dm2 | [5]ch13:dm-1;ch20:dm2;ch25:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [6]ch13:dm-1;ch19:dm-1;ch20:dm2;ch26:dm2;ch71:dm2;ch72:dm-1 | [7] | [8] | [9]
504011,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,5011,11,247.5,66,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch77:dm0;ch83:dm2;ch89:dm-1;ch91:dm-1 | [4]ch93:dm2 | [5]ch5:dm-1;ch20:dm2;ch25:dm0;ch26:dm2;ch41:dm-1;ch71:dm2 | [6]ch5:dm-1;ch20:dm2;ch52:dm1 | [7]ch20:dm2;ch26:dm2;ch41:dm-1;ch47:dm0;ch71:dm2;ch72:dm-1 | [8]ch13:dm-1;ch20:dm2;ch26:dm2;ch52:dm2;ch72:dm-1;ch78:dm0 | [9]ch13:dm0;ch47:dm1
504003,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,503,3,67.5,67,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch36:dm0;ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch93:dm2 | [5]ch20:dm2;ch36:dm-1 | [6]ch20:dm2;ch36:dm-1 | [7]ch20:dm2;ch36:dm-1 | [8]ch13:dm-1;ch20:dm2;ch25:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [9]ch1:dm-1;ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2;ch88:dm0
504010,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,5010,10,225.0,68,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch57:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1 | [4]ch93:dm2 | [5]ch13:dm-1;ch20:dm2;ch25:dm1;ch26:dm2;ch41:dm-1;ch71:dm2 | [6]ch13:dm-1;ch20:dm2;ch25:dm0;ch26:dm2;ch72:dm-1;ch92:dm2 | [7]ch13:dm1;ch47:dm0 | [8] | [9]
504000,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,500,0,0.0,69,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch20:dm-1;ch69:dm2;ch79:dm1;ch83:dm1;ch90:dm2;ch93:dm0 | [4]ch5:dm-1;ch20:dm2 | [5] | [6] | [7] | [8] | [9]
504004,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,504,4,90.0,70,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch36:dm0;ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch91:dm-1;ch93:dm2 | [5]ch1:dm-1;ch20:dm2;ch25:dm2;ch26:dm2;ch41:dm-1;ch93:dm2 | [6]ch5:dm-1;ch19:dm1;ch20:dm2;ch26:dm2;ch36:dm-1;ch52:dm0 | [7]ch5:dm-1;ch19:dm1;ch20:dm2;ch26:dm2;ch36:dm-1;ch52:dm0 | [8]ch20:dm2;ch36:dm-1;ch52:dm0 | [9]ch20:dm2;ch36:dm-1
504007,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,507,7,157.5,71,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch20:dm-1;ch69:dm1;ch79:dm2;ch83:dm0;ch85:dm2;ch90:dm2 | [4]ch3:dm-1;ch20:dm2;ch25:dm-1;ch36:dm1;ch52:dm0;ch72:dm-1 | [5]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0;ch41:dm-1;ch91:dm0 | [6]ch20:dm0 | [7]ch20:dm0;ch47:dm1 | [8] | [9]
504005,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,505,5,112.5,72,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch57:dm0;ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch20:dm2;ch69:dm-1;ch72:dm-1;ch82:dm0;ch83:dm0;ch90:dm0 | [5]ch5:dm-1;ch20:dm2;ch36:dm0 | [6]ch5:dm-1;ch19:dm0;ch20:dm2;ch36:dm0;ch52:dm-1;ch71:dm1 | [7]ch20:dm2;ch36:dm-1 | [8]ch13:dm-1;ch20:dm2;ch25:dm1;ch26:dm2;ch41:dm-1;ch71:dm2 | [9]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2;ch72:dm-1;ch78:dm0
504014,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,5014,14,315.0,73,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch25:dm0;ch36:dm0;ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [3]ch69:dm0;ch79:dm1;ch83:dm2;ch85:dm1;ch89:dm1;ch90:dm0 | [4]ch3:dm-1;ch5:dm-1;ch20:dm2;ch36:dm1;ch71:dm0;ch72:dm-1 | [5]ch5:dm-1;ch20:dm2;ch36:dm1;ch71:dm0;ch72:dm-1 | [6]ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2;ch72:dm-1;ch78:dm0 | [7] | [8] | [9]
504012,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,5012,12,270.0,74,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch36:dm0;ch69:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2 | [4]ch83:dm1;ch91:dm-1;ch93:dm2 | [5]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0;ch41:dm-1;ch71:dm2 | [6]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0;ch41:dm-1;ch71:dm2 | [7]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0;ch41:dm-1;ch71:dm2 | [8]ch5:dm-1;ch20:dm2;ch26:dm2;ch52:dm1;ch71:dm0;ch72:dm-1 | [9]ch13:dm-1;ch20:dm2;ch26:dm1;ch36:dm0;ch52:dm-1;ch71:dm1
504006,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,506,6,135.0,75,1,[0]ch5:dm0;ch36:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [1]ch3:dm-1;ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch74:dm-1;ch77:dm0;ch83:dm2 | [4]ch3:dm-1;ch5:dm-1;ch20:dm2;ch36:dm1;ch71:dm0;ch72:dm-1 | [5]ch5:dm-1;ch20:dm2;ch36:dm1;ch71:dm0;ch72:dm-1 | [6]ch5:dm-1;ch20:dm2;ch26:dm2;ch36:dm0;ch71:dm2;ch72:dm-1 | [7]ch3:dm-1;ch5:dm-1;ch20:dm2;ch26:dm1;ch52:dm1;ch72:dm-1 | [8]ch3:dm-1;ch13:dm-1;ch20:dm2;ch26:dm2;ch52:dm2;ch72:dm-1 | [9]ch13:dm1
504009,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,509,9,202.5,76,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch3:dm-1;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1;ch93:dm0 | [4]ch26:dm1;ch79:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [5]ch20:dm2;ch26:dm2;ch41:dm-1;ch66:dm-1;ch71:dm2;ch88:dm2 | [6]ch1:dm0;ch19:dm0;ch26:dm0;ch47:dm2;ch72:dm-1;ch78:dm0 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm1
504013,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,5013,13,292.5,77,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch13:dm-1;ch69:dm-1;ch74:dm-1;ch79:dm0;ch83:dm2 | [4]ch20:dm2;ch36:dm1;ch72:dm-1;ch83:dm1;ch90:dm0;ch93:dm-1 | [5]ch3:dm-1;ch5:dm-1;ch20:dm2;ch36:dm1;ch52:dm0;ch72:dm-1 | [6]ch20:dm2;ch36:dm-1 | [7]ch20:dm2;ch36:dm-1 | [8]ch13:dm-1;ch20:dm2;ch25:dm2;ch26:dm2;ch41:dm-1;ch71:dm2 | [9]ch13:dm-1;ch19:dm0;ch26:dm0;ch47:dm0;ch72:dm-1;ch78:dm0
504008,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,508,8,180.0,78,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm-1;ch83:dm2;ch87:dm0 | [4]ch5:dm-1;ch20:dm2;ch26:dm0;ch36:dm0;ch52:dm-1;ch82:dm0 | [5]ch20:dm-1;ch25:dm0;ch36:dm-1;ch52:dm-1 | [6] | [7] | [8] | [9]
504001,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,501,1,22.5,79,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch77:dm0;ch83:dm2;ch89:dm-1;ch91:dm-1 | [4]ch85:dm1;ch91:dm1;ch93:dm1 | [5]ch11:dm0;ch20:dm2;ch26:dm2;ch41:dm-1;ch71:dm2;ch72:dm-1 | [6]ch20:dm0;ch26:dm2;ch88:dm0 | [7] | [8] | [9]
504015,generated_pattern_registration_6budget_600ms_lda.pkl,6,lda,5015,15,337.5,80,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch69:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1 | [3]ch20:dm2;ch36:dm0;ch47:dm-1;ch69:dm-1;ch78:dm-1;ch87:dm2 | [4]ch5:dm-1;ch20:dm2;ch52:dm1 | [5]ch20:dm0 | [6] | [7] | [8] | [9]
505002,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,502,2,45.0,81,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch5:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1 | [4]ch52:dm0;ch79:dm-1;ch82:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [5]ch1:dm1;ch41:dm-1;ch47:dm2;ch52:dm0;ch66:dm-1;ch93:dm0 | [6]ch11:dm-1;ch13:dm2;ch47:dm2;ch52:dm-1;ch72:dm-1;ch93:dm-1 | [7]ch11:dm-1;ch13:dm2;ch47:dm2 | [8]ch11:dm-1;ch13:dm2;ch47:dm2 | [9]ch11:dm-1;ch13:dm2;ch47:dm2
505011,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,5011,11,247.5,82,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch5:dm0;ch36:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1 | [4]ch93:dm2 | [5]ch1:dm0;ch93:dm0 | [6]ch47:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
505003,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,503,3,67.5,83,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch5:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch15:dm0;ch79:dm-1;ch91:dm-1;ch93:dm2 | [5]ch1:dm1;ch52:dm0;ch91:dm-1;ch93:dm2 | [6]ch13:dm2 | [7]ch13:dm1 | [8]ch13:dm1 | [9]ch13:dm1
505010,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,5010,10,225.0,84,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch9:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2 | [2]ch3:dm-1;ch36:dm0;ch77:dm2;ch83:dm2 | [3]ch9:dm-1;ch25:dm0;ch36:dm0;ch77:dm2;ch83:dm2;ch93:dm-1 | [4]ch25:dm-1;ch52:dm0;ch79:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [5]ch57:dm-1;ch66:dm-1;ch71:dm2;ch72:dm-1 | [6]ch19:dm2;ch57:dm-1;ch66:dm-1;ch72:dm-1 | [7]ch1:dm2;ch13:dm2;ch47:dm2;ch72:dm-1;ch87:dm0;ch93:dm-1 | [8]ch11:dm-1;ch13:dm2;ch47:dm2 | [9]ch11:dm-1;ch13:dm2;ch47:dm2
505000,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,500,0,0.0,85,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch9:dm1;ch36:dm1;ch57:dm1;ch85:dm2;ch87:dm-1;ch93:dm-1 | [4]ch19:dm2;ch57:dm-1;ch66:dm-1;ch71:dm-1;ch72:dm-1;ch87:dm0 | [5]ch11:dm-1;ch13:dm2;ch26:dm0;ch47:dm2 | [6]ch11:dm-1;ch13:dm2;ch47:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
505004,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,504,4,90.0,86,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch5:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch15:dm0;ch79:dm-1;ch91:dm-1;ch93:dm2 | [5]ch52:dm0;ch91:dm-1;ch93:dm2 | [6]ch26:dm0;ch52:dm0;ch82:dm-1;ch88:dm0;ch91:dm-1;ch93:dm0 | [7]ch13:dm2 | [8]ch13:dm1;ch47:dm0 | [9]ch13:dm1
505007,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,507,7,157.5,87,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch13:dm-1;ch77:dm2;ch93:dm1 | [4]ch54:dm1;ch71:dm1;ch91:dm1;ch92:dm1;ch93:dm1 | [5] | [6] | [7] | [8] | [9]
505005,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,505,5,112.5,88,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch5:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1 | [4]ch79:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [5]ch26:dm0;ch52:dm1;ch79:dm-1;ch82:dm-1;ch91:dm-1;ch93:dm2 | [6]ch47:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch47:dm2
505014,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,5014,14,315.0,89,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch69:dm0;ch83:dm2 | [4]ch11:dm0;ch54:dm2;ch87:dm0;ch90:dm0;ch91:dm-1;ch93:dm0 | [5] | [6] | [7] | [8] | [9]
505012,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,5012,12,270.0,90,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch5:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [4]ch79:dm-1;ch93:dm2 | [5]ch52:dm0;ch91:dm-1;ch93:dm2 | [6]ch52:dm0;ch88:dm0;ch91:dm-1;ch93:dm0 | [7]ch47:dm2 | [8]ch13:dm0;ch47:dm1 | [9]ch13:dm0;ch47:dm1
505006,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,506,6,135.0,91,1,[0]ch5:dm0;ch36:dm-1;ch74:dm-1;ch77:dm2;ch83:dm2;ch91:dm-1 | [1]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch9:dm0;ch69:dm-1;ch77:dm2;ch83:dm2;ch90:dm0;ch91:dm-1 | [4]ch69:dm0;ch79:dm0 | [5]ch54:dm2 | [6] | [7] | [8] | [9]
505009,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,509,9,202.5,92,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch5:dm0;ch36:dm0;ch74:dm-1;ch77:dm2;ch83:dm2 | [2]ch36:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch84:dm-1 | [3]ch9:dm-1;ch36:dm0;ch77:dm2;ch83:dm2;ch93:dm-1 | [4]ch5:dm0;ch15:dm0;ch25:dm-1;ch71:dm-1;ch79:dm-1;ch93:dm2 | [5]ch36:dm-1;ch57:dm1;ch66:dm-1;ch71:dm2;ch72:dm-1 | [6]ch9:dm-1;ch41:dm2;ch57:dm1;ch66:dm-1;ch72:dm-1 | [7]ch9:dm-1;ch13:dm1;ch47:dm2;ch66:dm-1;ch71:dm-1 | [8]ch11:dm-1;ch13:dm2;ch47:dm2;ch66:dm-1;ch71:dm-1;ch72:dm-1 | [9]ch3:dm1;ch11:dm-1;ch13:dm0;ch47:dm2
505013,generated_pattern_registration_6budget_600ms_pca.pkl,6,pca,5013,13,292.5,93,1,[0]ch36:dm-1;ch77:dm2;ch79:dm0;ch83:dm2;ch84:dm-1;ch91:dm-1 | [1]ch3:dm-1;ch36:dm0;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [2]ch3:dm-1;ch74:dm0;ch77:dm2;ch83:dm2;ch91:dm-1 | [3]ch3:dm-1;ch5:dm0;ch77:dm2;ch83:dm2;ch89:dm-1;ch91:dm-1 | [4]ch52:dm0;ch79:dm-1;ch82:dm-1;ch88:dm0;ch91:dm-1;ch93:dm2 | [5]ch1:dm1;ch93:dm0 | [6]ch47:dm2 | [7]ch47:dm2 | [8]ch47:dm2 | [9]ch11:dm-1;ch13:dm-1;ch47:dm1;ch52:dm-1;ch57:dm0;ch93:dm1
